sample_id,bin_key,cycle_bin,bfs_bin,choice_bin,endpoint_bin,target_status,target_quota,target_count_final,quota_scope_member_handdraw,quota_scope_member_exploration,is_critical_long_bin,bfs_len,rect_room_compressed_cycle_rank,rect_room_macro_choice_count,rect_room_macro_endpoint_count,free_ratio,reachable_free_ratio,origin_generator,origin_seed_id,route_id,from_sfg,from_rbr,accepted_as_commit,lineage_id,grid_hash,grid_start_goal_hash,start_r,start_c,goal_r,goal_c,ascii_grid,json_grid,visualization_path
item_002140_trial_002140_00_pure_tbi,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,5,3,7,7,0.734375,1.0,random_wall_generator,seed002140_random_wall_generator,tree_long_high_choice_high_endpoint,False,True,True,seed002140_random_wall_generator,29728e9dc910adf8,9e867b95ba894927,0,4,2,7,"....S...
#.##..#.
...#.##G
..#..#..
#.#.....
.#......
...#.##.
..#...#.","[[0,0,0,0,0,0,0,0],[1,0,1,1,0,0,1,0],[0,0,0,1,0,1,1,0],[0,0,1,0,0,1,0,0],[1,0,1,0,0,0,0,0],[0,1,0,0,0,0,0,0],[0,0,0,1,0,1,1,0],[0,0,1,0,0,0,1,0]]",
item_002140_trial_002140_02_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,9,2,7,9,0.71875,1.0,random_wall_generator,seed002140_random_wall_generator,tree_long_high_choice_high_endpoint,False,True,True,seed002140_random_wall_generator,eabfe8a35f93077b,cebe89badf8629a2,0,4,2,7,"....S...
#.##..##
...#.##G
..#..#..
#.#.....
.#......
...#.##.
..#...#.","[[0,0,0,0,0,0,0,0],[1,0,1,1,0,0,1,1],[0,0,0,1,0,1,1,0],[0,0,1,0,0,1,0,0],[1,0,1,0,0,0,0,0],[0,1,0,0,0,0,0,0],[0,0,0,1,0,1,1,0],[0,0,1,0,0,0,1,0]]",
item_002397_trial_002397_03_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,8,6,10,7,0.765625,0.9795918367346939,random_wall_generator,seed002397_random_wall_generator,single_loop_long_high_choice_high_endpoint,False,True,True,seed002397_random_wall_generator,95296922c2c54c6a,bc73072edc8f5b44,5,0,2,3,".#.#..#.
.....#.#
.#.G##..
........
#..#...#
S#......
....#.##
........","[[0,1,0,1,0,0,1,0],[0,0,0,0,0,1,0,1],[0,1,0,0,1,1,0,0],[0,0,0,0,0,0,0,0],[1,0,0,1,0,0,0,1],[0,1,0,0,0,0,0,0],[0,0,0,0,1,0,1,1],[0,0,0,0,0,0,0,0]]",
item_002397_trial_002397_04_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,8,5,11,7,0.75,0.9791666666666666,random_wall_generator,seed002397_random_wall_generator,single_loop_long_high_choice_high_endpoint,False,True,True,seed002397_random_wall_generator,bcf64aa5d079b2e3,fac0c3b64a452560,5,0,2,3,".#.#..#.
.....#.#
.##G##..
........
#..#...#
S#......
....#.##
........","[[0,1,0,1,0,0,1,0],[0,0,0,0,0,1,0,1],[0,1,1,0,1,1,0,0],[0,0,0,0,0,0,0,0],[1,0,0,1,0,0,0,1],[0,1,0,0,0,0,0,0],[0,0,0,0,1,0,1,1],[0,0,0,0,0,0,0,0]]",
item_002548_trial_002548_04_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,6,5,9,8,0.78125,1.0,random_wall_generator,seed002548_random_wall_generator,tree_long_high_choice_high_endpoint,False,True,True,seed002548_random_wall_generator,167569fac7429805,f2028651dea779d8,1,3,4,2,".##.....
...S..##
........
..#...##
..G#.#.#
....#...
...#.##.
........","[[0,1,1,0,0,0,0,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,1,0,0,0,1,1],[0,0,0,1,0,1,0,1],[0,0,0,0,1,0,0,0],[0,0,0,1,0,1,1,0],[0,0,0,0,0,0,0,0]]",
item_002548_trial_002548_05_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,8,2,7,8,0.765625,1.0,random_wall_generator,seed002548_random_wall_generator,tree_long_high_choice_high_endpoint,False,True,True,seed002548_random_wall_generator,fe73ae05ea8e796c,7e93b0020fab7449,1,3,4,2,".##.....
...S..##
.#......
..#...##
..G#.#.#
....#...
...#.##.
........","[[0,1,1,0,0,0,0,0],[0,0,0,0,0,0,1,1],[0,1,0,0,0,0,0,0],[0,0,1,0,0,0,1,1],[0,0,0,1,0,1,0,1],[0,0,0,0,1,0,0,0],[0,0,0,1,0,1,1,0],[0,0,0,0,0,0,0,0]]",
item_002606_trial_002606_01_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,5,2,7,7,0.6875,1.0,random_wall_generator,seed002606_random_wall_generator,tree_long_mid_choice_high_endpoint,False,True,True,seed002606_random_wall_generator,d99ae81c16283901,f93c42e53f46aeb3,1,0,2,2,"...#.##.
S.##....
.#G#.##.
...#..#.
.....###
..#.##.#
.##.....
........","[[0,0,0,1,0,1,1,0],[0,0,1,1,0,0,0,0],[0,1,0,1,0,1,1,0],[0,0,0,1,0,0,1,0],[0,0,0,0,0,1,1,1],[0,0,1,0,1,1,0,1],[0,1,1,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",
item_002790_trial_002790_03_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,7,2,7,8,0.703125,0.9333333333333333,random_wall_generator,seed002790_random_wall_generator,single_loop_long_high_choice_high_endpoint,False,True,True,seed002790_random_wall_generator,163120031ce109c5,315f613c0557a55e,4,4,5,0,"........
#.#.....
.###.#..
......#.
...#S#..
G.#.#...
..##.#..
#.#.###.","[[0,0,0,0,0,0,0,0],[1,0,1,0,0,0,0,0],[0,1,1,1,0,1,0,0],[0,0,0,0,0,0,1,0],[0,0,0,1,0,1,0,0],[0,0,1,0,1,0,0,0],[0,0,1,1,0,1,0,0],[1,0,1,0,1,1,1,0]]",
item_002795_trial_002795_04_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,9,2,6,7,0.703125,0.9333333333333333,random_wall_generator,seed002795_random_wall_generator,tree_long_mid_choice_high_endpoint,False,True,True,seed002795_random_wall_generator,f7311799d192bd62,8b5977cd7470023a,1,2,7,3,".#.#..#.
..S.####
..##.#..
#.#..#..
#..#....
...#....
.#......
...G.#.#","[[0,1,0,1,0,0,1,0],[0,0,0,0,1,1,1,1],[0,0,1,1,0,1,0,0],[1,0,1,0,0,1,0,0],[1,0,0,1,0,0,0,0],[0,0,0,1,0,0,0,0],[0,1,0,0,0,0,0,0],[0,0,0,0,0,1,0,1]]",
item_002803_trial_002803_04_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,3,5,7,7,0.734375,1.0,random_wall_generator,seed002803_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed002803_random_wall_generator,fcdb64e964051676,75562160858ff071,1,0,3,1,"...#.###
S.#.....
.###..##
.G.....#
..#..#..
..#.....
.#......
..#...#.","[[0,0,0,1,0,1,1,1],[0,0,1,0,0,0,0,0],[0,1,1,1,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,1,0,0,1,0,0],[0,0,1,0,0,0,0,0],[0,1,0,0,0,0,0,0],[0,0,1,0,0,0,1,0]]",
item_002803_trial_002803_05_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,3,4,6,7,0.71875,1.0,random_wall_generator,seed002803_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed002803_random_wall_generator,b7e9a3425bde5eae,66054adf86172eac,1,0,3,1,"...#.###
S.#.....
.###..##
.G.....#
..#.##..
..#.....
.#......
..#...#.","[[0,0,0,1,0,1,1,1],[0,0,1,0,0,0,0,0],[0,1,1,1,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,1,0,1,1,0,0],[0,0,1,0,0,0,0,0],[0,1,0,0,0,0,0,0],[0,0,1,0,0,0,1,0]]",
item_002830_trial_002830_04_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,3,3,8,7,0.734375,1.0,random_wall_generator,seed002830_random_wall_generator,generic_multi_loop_long,False,True,True,seed002830_random_wall_generator,4701906f7992ac65,2d71561bd3abfda0,4,2,6,1,"......#.
#....#..
..#..##.
........
..S#..#.
#.####..
#G...#..
...#.#..","[[0,0,0,0,0,0,1,0],[1,0,0,0,0,1,0,0],[0,0,1,0,0,1,1,0],[0,0,0,0,0,0,0,0],[0,0,0,1,0,0,1,0],[1,0,1,1,1,1,0,0],[1,0,0,0,0,1,0,0],[0,0,0,1,0,1,0,0]]",
item_002966_trial_002966_01_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,8,3,7,7,0.78125,1.0,random_wall_generator,seed002966_random_wall_generator,single_loop_long_high_choice_high_endpoint,False,True,True,seed002966_random_wall_generator,a0f7abe8f261ba98,083af38034cdf0b2,2,1,5,0,".#......
.#......
.S....##
.#....##
#..#....
G#.....#
...#..##
........","[[0,1,0,0,0,0,0,0],[0,1,0,0,0,0,0,0],[0,0,0,0,0,0,1,1],[0,1,0,0,0,0,1,1],[1,0,0,1,0,0,0,0],[0,1,0,0,0,0,0,1],[0,0,0,1,0,0,1,1],[0,0,0,0,0,0,0,0]]",
item_003000_trial_003000_02_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,3,4,10,7,0.796875,0.9803921568627451,random_wall_generator,seed003000_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed003000_random_wall_generator,395e6112953812c4,766f89003d17deda,2,0,3,2,"....#.#.
...#.#..
S.#.....
#.G#.#..
..#...#.
...#.#..
...#....
........","[[0,0,0,0,1,0,1,0],[0,0,0,1,0,1,0,0],[0,0,1,0,0,0,0,0],[1,0,0,1,0,1,0,0],[0,0,1,0,0,0,1,0],[0,0,0,1,0,1,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,0,0,0,0]]",
item_003125_trial_003125_02_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,4,2,7,7,0.6875,1.0,random_wall_generator,seed003125_random_wall_generator,tree_long_mid_choice_high_endpoint,False,True,True,seed003125_random_wall_generator,1893a2af81d136a4,baf8111bb57f4982,6,5,4,7,"..#.#..#
.#....##
....#...
.###.#.#
..##...G
...###.#
.#...S.#
........","[[0,0,1,0,1,0,0,1],[0,1,0,0,0,0,1,1],[0,0,0,0,1,0,0,0],[0,1,1,1,0,1,0,1],[0,0,1,1,0,0,0,0],[0,0,0,1,1,1,0,1],[0,1,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]",
item_003160_trial_003160_05_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,8,2,7,7,0.640625,0.9024390243902439,random_wall_generator,seed003160_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed003160_random_wall_generator,92f849df6535ec74,804cbc533e552116,4,3,1,6,"#..##...
.#..#.G#
....##..
...#..#.
...S....
#.#..#.#
.#.#..##
.#.#.###","[[1,0,0,1,1,0,0,0],[0,1,0,0,1,0,0,1],[0,0,0,0,1,1,0,0],[0,0,0,1,0,0,1,0],[0,0,0,0,0,0,0,0],[1,0,1,0,0,1,0,1],[0,1,0,1,0,0,1,1],[0,1,0,1,0,1,1,1]]",
item_003268_trial_003268_00_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,8,3,7,7,0.6875,0.9318181818181818,random_wall_generator,seed003268_random_wall_generator,generic_single_loop_medium,False,True,True,seed003268_random_wall_generator,56dbb040e5f1e5fb,dd765789361a8672,0,4,5,5,"....S...
#...#...
.#...#..
.##.##..
.###....
#.##.G#.
#.......
..###.#.","[[0,0,0,0,0,0,0,0],[1,0,0,0,1,0,0,0],[0,1,0,0,0,1,0,0],[0,1,1,0,1,1,0,0],[0,1,1,1,0,0,0,0],[1,0,1,1,0,0,1,0],[1,0,0,0,0,0,0,0],[0,0,1,1,1,0,1,0]]",
item_003485_trial_003485_05_stage_clo,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,8,3,7,7,0.640625,1.0,room_biased_generator,seed003485_room_biased_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed003485_room_biased_generator,4d7546b4796f3f7a,aa0299ec662d4841,7,3,4,6,"##.#.#..
#......#
#....#..
#.##.#.#
#.....G#
....#..#
...#...#
#..S#.##","[[1,1,0,1,0,1,0,0],[1,0,0,0,0,0,0,1],[1,0,0,0,0,1,0,0],[1,0,1,1,0,1,0,1],[1,0,0,0,0,0,0,1],[0,0,0,0,1,0,0,1],[0,0,0,1,0,0,0,1],[1,0,0,0,1,0,1,1]]",
item_003665_trial_003665_05_pure_tbi,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,5,2,8,8,0.65625,0.9761904761904762,random_wall_generator,seed003665_random_wall_generator,tree_long_high_choice_high_endpoint,False,True,True,seed003665_random_wall_generator,c6d831113702db61,bd6fd5db15e0dea4,4,5,7,5,"#.##..#.
.......#
####....
......##
..#.#S..
.###....
##.###..
#....G..","[[1,0,1,1,0,0,1,0],[0,0,0,0,0,0,0,1],[1,1,1,1,0,0,0,0],[0,0,0,0,0,0,1,1],[0,0,1,0,1,0,0,0],[0,1,1,1,0,0,0,0],[1,1,0,1,1,1,0,0],[1,0,0,0,0,0,0,0]]",
item_003687_trial_003687_01_pure_tbi,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,6,2,6,7,0.75,1.0,random_wall_generator,seed003687_random_wall_generator,single_loop_long_high_choice_high_endpoint,False,True,True,seed003687_random_wall_generator,8ce76a960f234dd6,06a8204a27ecb201,1,2,5,0,"...#..#.
..S.#...
..#....#
.#..##..
..##.#..
G.#...##
.#...#..
........","[[0,0,0,1,0,0,1,0],[0,0,0,0,1,0,0,0],[0,0,1,0,0,0,0,1],[0,1,0,0,1,1,0,0],[0,0,1,1,0,1,0,0],[0,0,1,0,0,0,1,1],[0,1,0,0,0,1,0,0],[0,0,0,0,0,0,0,0]]",
item_003904_trial_003904_02_pure_tbi,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,4,3,9,7,0.765625,1.0,random_wall_generator,seed003904_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed003904_random_wall_generator,f6e7514a1a7bb208,8430d71c1d494bc4,2,2,5,3,"#..#....
..##..#.
..S....#
#...###.
...#....
...G.#.#
....#.#.
........","[[1,0,0,1,0,0,0,0],[0,0,1,1,0,0,1,0],[0,0,0,0,0,0,0,1],[1,0,0,0,1,1,1,0],[0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,1],[0,0,0,0,1,0,1,0],[0,0,0,0,0,0,0,0]]",
item_003904_trial_003904_03_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,8,2,7,7,0.75,1.0,random_wall_generator,seed003904_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed003904_random_wall_generator,c3dbfffa2e5a9db7,587ec12db6427109,2,2,5,3,"#..#....
..##..#.
..S....#
#...###.
...#....
..#G.#.#
....#.#.
........","[[1,0,0,1,0,0,0,0],[0,0,1,1,0,0,1,0],[0,0,0,0,0,0,0,1],[1,0,0,0,1,1,1,0],[0,0,0,1,0,0,0,0],[0,0,1,0,0,1,0,1],[0,0,0,0,1,0,1,0],[0,0,0,0,0,0,0,0]]",
item_003915_trial_003915_00_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,9,2,7,8,0.65625,1.0,random_wall_generator,seed003915_random_wall_generator,tree_long_mid_choice_high_endpoint,False,True,True,seed003915_random_wall_generator,a7ef7a9bc0ff2794,5469472800aa315e,1,3,1,6,"#.###...
#.#S.#G.
....#..#
.....#..
..##....
#....##.
..#....#
####.#..","[[1,0,1,1,1,0,0,0],[1,0,1,0,0,1,0,0],[0,0,0,0,1,0,0,1],[0,0,0,0,0,1,0,0],[0,0,1,1,0,0,0,0],[1,0,0,0,0,1,1,0],[0,0,1,0,0,0,0,1],[1,1,1,1,0,1,0,0]]",
item_004006_trial_004006_00_pure_tbi,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,7,4,8,7,0.765625,1.0,random_wall_generator,seed004006_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed004006_random_wall_generator,59af79e62445a751,886e2e042f174c34,6,2,3,6,"..#.....
.#...#.#
...#.##.
#.....G.
##......
...##...
.#S.....
#.....#.","[[0,0,1,0,0,0,0,0],[0,1,0,0,0,1,0,1],[0,0,0,1,0,1,1,0],[1,0,0,0,0,0,0,0],[1,1,0,0,0,0,0,0],[0,0,0,1,1,0,0,0],[0,1,0,0,0,0,0,0],[1,0,0,0,0,0,1,0]]",
item_004006_trial_004006_01_random,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,7,6,10,7,0.78125,1.0,random_wall_generator,seed004006_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed004006_random_wall_generator,c52c6b8e3a8e6c4f,f29bb2d7982b7992,6,2,3,6,"..#.....
.#...#.#
...#.##.
#.....G.
##......
...#....
.#S.....
#.....#.","[[0,0,1,0,0,0,0,0],[0,1,0,0,0,1,0,1],[0,0,0,1,0,1,1,0],[1,0,0,0,0,0,0,0],[1,1,0,0,0,0,0,0],[0,0,0,1,0,0,0,0],[0,1,0,0,0,0,0,0],[1,0,0,0,0,0,1,0]]",
item_004040_trial_004040_04_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,7,3,7,7,0.703125,0.9777777777777777,random_wall_generator,seed004040_random_wall_generator,single_loop_long_high_choice_high_endpoint,False,True,True,seed004040_random_wall_generator,8fc8104b7d1e57a4,3232f06c73c76936,7,0,3,3,".#.#..#.
..#..##.
.###.##.
.##G.#..
..#.....
.#.....#
..#.#...
S.......","[[0,1,0,1,0,0,1,0],[0,0,1,0,0,1,1,0],[0,1,1,1,0,1,1,0],[0,1,1,0,0,1,0,0],[0,0,1,0,0,0,0,0],[0,1,0,0,0,0,0,1],[0,0,1,0,1,0,0,0],[0,0,0,0,0,0,0,0]]",
item_004040_trial_004040_05_spb,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,9,3,10,8,0.6875,0.9772727272727273,random_wall_generator,seed004040_random_wall_generator,single_loop_long_high_choice_high_endpoint,False,True,True,seed004040_random_wall_generator,41feae33f67afce6,8e8333a1966074d1,7,0,3,3,".#.#..#.
..#..##.
.###.##.
.##G.#..
..##....
.#.....#
..#.#...
S.......","[[0,1,0,1,0,0,1,0],[0,0,1,0,0,1,1,0],[0,1,1,1,0,1,1,0],[0,1,1,0,0,1,0,0],[0,0,1,1,0,0,0,0],[0,1,0,0,0,0,0,1],[0,0,1,0,1,0,0,0],[0,0,0,0,0,0,0,0]]",
item_004107_trial_004107_04_pure_tbi,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,10,2,6,7,0.609375,1.0,loose_path_first_generator,seed004107_loose_path_first_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed004107_loose_path_first_generator,67caccf459bc025e,b2ba7ac75d8abcce,0,2,5,5,"##S....#
##.#.##.
#..#....
#...#..#
.....#.#
.#..#G..
.#.#....
.#####.#","[[1,1,0,0,0,0,0,1],[1,1,0,1,0,1,1,0],[1,0,0,1,0,0,0,0],[1,0,0,0,1,0,0,1],[0,0,0,0,0,1,0,1],[0,1,0,0,1,0,0,0],[0,1,0,1,0,0,0,0],[0,1,1,1,1,1,0,1]]",
seed000269_step0,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,3,2,6,7,0.65625,0.9761904761904762,random_wall_generator,seed000269_random_wall_generator,,False,False,False,seed000269_random_wall_generator,2fcf14bd06be33cf,a8e91451d9581070,7,0,7,3,"....###.
.##.....
.##.#...
...#...#
.####...
.#.#..#.
.###.#.#
S..G....","[[0,0,0,0,1,1,1,0],[0,1,1,0,0,0,0,0],[0,1,1,0,1,0,0,0],[0,0,0,1,0,0,0,1],[0,1,1,1,1,0,0,0],[0,1,0,1,0,0,1,0],[0,1,1,1,0,1,0,1],[0,0,0,0,0,0,0,0]]",sample_visualizations\by_bin\multi_loop_short_high_choice_high_endpoint\accepted_004.png
seed000609_step0,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,9,4,7,7,0.796875,1.0,random_wall_generator,seed000609_random_wall_generator,,False,False,False,seed000609_random_wall_generator,56efda338515dae4,4ca49bc07b05bfb0,6,0,2,5,".##.#.#.
....#...
.##.#G..
........
......#.
.......#
S...#.##
........","[[0,1,1,0,1,0,1,0],[0,0,0,0,1,0,0,0],[0,1,1,0,1,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,1],[0,0,0,0,1,0,1,1],[0,0,0,0,0,0,0,0]]",
seed000751_step0,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,4,4,8,8,0.75,0.9166666666666666,random_wall_generator,seed000751_random_wall_generator,,False,False,False,seed000751_random_wall_generator,dd7827b246afea81,b13c4d72586734b4,5,2,3,4,".#.#....
.......#
....#...
.##.G#.#
....#..#
.#S.....
#.##...#
...#....","[[0,1,0,1,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,1,0,0,0],[0,1,1,0,0,1,0,1],[0,0,0,0,1,0,0,1],[0,1,0,0,0,0,0,0],[1,0,1,1,0,0,0,1],[0,0,0,1,0,0,0,0]]",
seed000789_step0,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,4,4,7,8,0.75,1.0,random_wall_generator,seed000789_random_wall_generator,,False,False,False,seed000789_random_wall_generator,a8d024f710f2a923,19c6edc509a39d30,4,1,6,3,".##..#..
..##.##.
..#.....
....#...
#S.#....
....#...
...G.#.#
.#..#...","[[0,1,1,0,0,1,0,0],[0,0,1,1,0,1,1,0],[0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0],[1,0,0,1,0,0,0,0],[0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,1],[0,1,0,0,1,0,0,0]]",
seed000909_step0,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,5,2,6,7,0.703125,1.0,random_wall_generator,seed000909_random_wall_generator,,False,False,False,seed000909_random_wall_generator,a899c77df031e4ad,a7b4b60e59e7b953,1,2,4,4,"........
.#S..#.#
.#....#.
..#..##.
.##.G...
..#....#
.#######
........","[[0,0,0,0,0,0,0,0],[0,1,0,0,0,1,0,1],[0,1,0,0,0,0,1,0],[0,0,1,0,0,1,1,0],[0,1,1,0,0,0,0,0],[0,0,1,0,0,0,0,1],[0,1,1,1,1,1,1,1],[0,0,0,0,0,0,0,0]]",
seed001128_step0,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,9,3,7,8,0.796875,1.0,random_wall_generator,seed001128_random_wall_generator,,False,False,False,seed001128_random_wall_generator,5f018491f1234c13,f0409d4fbd77c7e4,0,2,4,5,"..S.....
#....#..
.....#..
#.#.#...
.#.#.G..
........
###.....
.....##.","[[0,0,0,0,0,0,0,0],[1,0,0,0,0,1,0,0],[0,0,0,0,0,1,0,0],[1,0,1,0,1,0,0,0],[0,1,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[1,1,1,0,0,0,0,0],[0,0,0,0,0,1,1,0]]",
seed001368_step0,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,6,3,8,7,0.6875,1.0,random_wall_generator,seed001368_random_wall_generator,,False,False,False,seed001368_random_wall_generator,375c8a8d0098a9e5,ffde57db2378fad7,3,3,3,7,".#.###..
...#....
..#.....
...S..#G
#.###..#
..###.#.
........
..###.#.","[[0,1,0,1,1,1,0,0],[0,0,0,1,0,0,0,0],[0,0,1,0,0,0,0,0],[0,0,0,0,0,0,1,0],[1,0,1,1,1,0,0,1],[0,0,1,1,1,0,1,0],[0,0,0,0,0,0,0,0],[0,0,1,1,1,0,1,0]]",
seed001893_step0,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,5,2,7,7,0.6875,1.0,random_wall_generator,seed001893_random_wall_generator,,False,False,False,seed001893_random_wall_generator,562bca3bd2495060,0cfce3276c4387b4,1,4,4,6,"........
.##.S...
.#.#.##.
#.....#.
###...G.
##..#.#.
#.###...
......#.","[[0,0,0,0,0,0,0,0],[0,1,1,0,0,0,0,0],[0,1,0,1,0,1,1,0],[1,0,0,0,0,0,1,0],[1,1,1,0,0,0,0,0],[1,1,0,0,1,0,1,0],[1,0,1,1,1,0,0,0],[0,0,0,0,0,0,1,0]]",
seed002302_step0,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,4,4,8,7,0.75,1.0,random_wall_generator,seed002302_random_wall_generator,,False,False,False,seed002302_random_wall_generator,79d71bfe953b467e,5859ae37817171d2,4,5,7,6,"........
.#......
###.....
#.....#.
..#.#S..
...#...#
##..##..
...#..G#","[[0,0,0,0,0,0,0,0],[0,1,0,0,0,0,0,0],[1,1,1,0,0,0,0,0],[1,0,0,0,0,0,1,0],[0,0,1,0,1,0,0,0],[0,0,0,1,0,0,0,1],[1,1,0,0,1,1,0,0],[0,0,0,1,0,0,0,1]]",
seed003000_step0,multi_loop|short|high_choice|high_endpoint,multi_loop,short,high_choice,high_endpoint,handdraw_observed,74,74,True,False,False,3,5,9,7,0.8125,0.9807692307692307,random_wall_generator,seed003000_random_wall_generator,,False,False,False,seed003000_random_wall_generator,00ab31bb81d88816,9cc9092ed39f0103,2,0,3,2,"....#.#.
...#.#..
S.#.....
..G#.#..
..#...#.
...#.#..
...#....
........","[[0,0,0,0,1,0,1,0],[0,0,0,1,0,1,0,0],[0,0,1,0,0,0,0,0],[0,0,0,1,0,1,0,0],[0,0,1,0,0,0,1,0],[0,0,0,1,0,1,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,0,0,0,0]]",
